,palavra,solucao
719,"['-', 'n', 'n', 'e', 'm', 'e', 'o', 'o', '-', '-', '-', 'e', 'm']",4.0
720,"['-', 'e', '-', 'o', 'n', '-', '-', 'o', 'e', 'm', 'n', 'm', 'e']",0.0
721,"['o', 'm', 'm', '-', '-', 'e', 'o', 'n', '-', 'n', 'e', '-', 'e']",10.0
722,"['-', 'm', '-', 'o', 'm', '-', 'e', 'e', 'e', '-', 'n', 'n', 'o']",0.0
723,"['e', '-', 'm', 'm', 'o', 'n', 'n', '-', 'o', 'e', '-', '-', 'e']",0.0
724,"['e', 'm', 'e', '-', 'm', 'o', 'n', '-', 'e', 'n', 'o', '-', '-']",0.0
725,"['o', 'o', '-', 'n', 'e', '-', 'e', 'n', 'e', 'm', '-', 'm', '-']",3.0
726,"['-', 'o', 'm', 'e', '-', '-', 'o', 'm', 'n', 'e', 'n', 'e', '-']",4.0
727,"['m', 'o', '-', 'n', '-', 'n', '-', 'e', 'o', 'm', 'e', '-', 'e']",0.0
728,"['e', 'e', 'n', 'm', 'n', '-', '-', 'o', '-', '-', 'm', 'e', 'o']",21.0
729,"['n', 'e', 'e', '-', 'm', '-', '-', 'o', 'm', '-', 'e', 'o', 'n']",4.0
730,"['o', 'o', 'e', '-', 'n', '-', 'm', 'e', 'e', '-', 'm', '-', 'n']",10.0
731,"['o', 'n', 'm', 'e', 'm', '-', 'e', '-', 'e', '-', 'n', 'o', '-']",24.0
732,"['-', '-', 'n', 'o', 'e', '-', 'n', 'o', 'm', 'e', 'm', '-', 'e']",18.0
733,"['m', '-', '-', 'o', '-', 'e', 'n', 'm', 'n', 'e', '-', 'o', 'e']",4.0
734,"['-', 'e', 'm', 'm', 'n', 'n', 'o', 'e', '-', '-', 'o', '-', 'e']",0.0
735,"['e', '-', 'n', '-', 'e', 'e', 'o', 'm', 'n', '-', 'm', '-', 'o']",15.0
736,"['e', '-', '-', 'n', 'e', 'o', 'm', '-', '-', 'o', 'n', 'e', 'm']",8.0
737,"['-', 'e', '-', 'e', 'm', 'n', 'o', 'n', '-', '-', 'o', 'e', 'm']",11.0
738,"['e', 'o', 'e', 'n', '-', 'e', 'n', '-', 'o', '-', 'm', 'm', '-']",5.0
739,"['o', 'm', 'e', '-', 'n', 'o', '-', 'e', '-', '-', 'm', 'e', 'n']",0.0
740,"['-', 'e', '-', 'o', 'n', 'e', 'o', 'n', 'm', 'e', '-', 'm', '-']",2.0
741,"['e', '-', 'n', 'o', 'e', 'n', 'm', 'e', 'o', 'm', '-', '-', '-']",9.0
742,"['e', 'e', 'o', 'n', 'n', '-', 'm', 'o', '-', '-', '-', 'e', 'm']",8.0
743,"['e', 'o', '-', '-', 'e', '-', 'n', 'n', 'm', 'e', 'm', '-', 'o']",11.0
744,"['n', 'e', 'o', 'm', '-', 'm', 'e', 'n', 'e', 'o', '-', '-', '-']",19.0
745,"['-', 'e', 'm', 'n', 'n', 'o', '-', 'e', '-', '-', 'o', 'm', 'e']",0.0
746,"['n', '-', 'o', 'o', '-', '-', '-', 'n', 'm', 'e', 'm', 'e', 'e']",4.0
747,"['e', '-', 'm', '-', 'm', 'e', '-', 'o', 'n', 'n', 'e', '-', 'o']",21.0
748,"['-', 'e', 'n', 'm', 'e', 'o', '-', 'o', '-', '-', 'm', 'n', 'e']",9.0
749,"['-', 'n', 'e', 'e', 'e', 'n', 'm', 'm', '-', 'o', '-', 'o', '-']",4.0
750,"['e', 'n', '-', '-', 'm', '-', 'o', '-', 'e', 'n', 'e', 'o', 'm']",0.0
751,"['-', 'n', 'e', 'e', 'o', '-', 'm', '-', 'e', 'n', 'm', 'o', '-']",7.0
752,"['m', '-', '-', 'n', 'n', 'e', 'e', 'o', '-', 'o', '-', 'm', 'e']",6.0
753,"['-', '-', '-', 'e', 'e', 'o', 'n', 'o', 'n', 'm', 'e', 'm', '-']",17.0
754,"['e', '-', 'o', 'm', 'o', 'm', '-', 'n', 'n', '-', 'e', '-', 'e']",15.0
755,"['e', 'o', '-', '-', 'e', '-', 'm', 'm', 'n', 'o', 'n', 'e', '-']",10.0
756,"['o', 'n', 'm', 'm', '-', 'o', 'e', '-', 'e', '-', 'n', 'e', '-']",0.0
757,"['o', '-', 'e', 'n', 'e', '-', 'n', 'm', '-', 'e', '-', 'm', 'o']",12.0
758,"['-', 'e', '-', 'n', 'o', '-', 'o', '-', 'e', 'm', 'n', 'm', 'e']",18.0
759,"['n', 'o', '-', 'o', 'e', 'n', '-', 'm', '-', '-', 'e', 'm', 'e']",10.0
760,"['o', 'e', 'm', '-', '-', '-', 'o', 'n', 'e', 'n', 'e', '-', 'm']",6.0
761,"['-', 'n', '-', 'm', 'n', 'o', 'o', 'm', 'e', 'e', '-', 'e', '-']",19.0
762,"['-', 'n', 'n', '-', 'e', '-', 'o', 'o', '-', 'm', 'm', 'e', 'e']",7.0
763,"['o', '-', 'e', 'e', 'n', '-', 'o', 'n', 'm', 'm', '-', '-', 'e']",0.0
764,"['o', '-', 'm', 'e', 'n', 'e', 'm', '-', '-', 'o', 'n', '-', 'e']",0.0
765,"['n', 'o', 'e', 'e', '-', 'e', '-', 'o', '-', 'm', 'm', 'n', '-']",6.0
766,"['o', '-', 'm', 'e', 'n', 'e', 'o', '-', 'n', 'm', '-', '-', 'e']",0.0
767,"['n', 'n', '-', 'e', 'm', '-', 'm', 'e', 'o', 'e', 'o', '-', '-']",7.0
768,"['-', '-', 'e', 'e', 'o', 'e', '-', '-', 'n', 'm', 'n', 'o', 'm']",5.0
769,"['-', 'm', 'e', '-', 'n', 'o', 'e', '-', 'n', 'o', '-', 'm', 'e']",2.0
770,"['e', '-', 'n', 'o', 'm', 'e', '-', 'o', 'n', '-', 'm', 'e', '-']",9.0
771,"['m', 'e', 'n', 'o', 'e', 'n', '-', 'm', '-', '-', 'o', 'e', '-']",11.0
772,"['-', 'n', 'e', 'o', 'm', 'm', 'e', 'n', '-', '-', 'o', 'e', '-']",13.0
773,"['-', 'e', 'm', '-', 'o', 'n', 'e', 'n', 'o', 'e', '-', '-', 'm']",0.0
774,"['e', '-', '-', 'm', 'o', 'n', '-', 'e', 'o', 'n', '-', 'e', 'm']",0.0
775,"['o', 'm', '-', 'n', '-', 'n', '-', 'o', 'e', 'm', '-', 'e', 'e']",14.0
776,"['-', 'o', 'n', '-', '-', 'm', 'e', 'e', '-', 'n', 'm', 'o', 'e']",0.0
777,"['-', 'o', 'e', '-', 'e', 'n', 'n', 'o', '-', 'm', '-', 'e', 'm']",0.0
778,"['e', '-', 'm', 'e', 'n', '-', 'n', 'o', '-', 'e', 'm', '-', 'o']",0.0
779,"['-', 'n', 'e', 'm', 'n', 'o', 'm', '-', 'e', '-', 'o', 'e', '-']",0.0
780,"['e', '-', 'e', '-', 'm', '-', 'o', '-', 'o', 'm', 'n', 'n', 'e']",72.0
781,"['-', 'e', 'o', 'e', '-', '-', 'm', '-', 'n', 'o', 'n', 'm', 'e']",0.0
782,"['m', 'm', 'o', '-', '-', 'n', '-', '-', 'o', 'e', 'n', 'e', 'e']",0.0
783,"['n', 'o', 'n', 'e', 'e', '-', '-', 'm', '-', '-', 'o', 'm', 'e']",36.0
784,"['e', 'n', 'o', 'm', 'm', 'o', '-', '-', 'e', '-', 'n', 'e', '-']",0.0
785,"['n', 'e', 'm', '-', '-', 'e', 'n', 'e', 'm', 'o', '-', 'o', '-']",0.0
786,"['-', '-', 'n', '-', 'o', '-', 'o', 'n', 'm', 'm', 'e', 'e', 'e']",24.0
787,"['e', 'o', '-', '-', 'e', 'n', 'n', 'm', '-', '-', 'o', 'm', 'e']",15.0
788,"['m', '-', 'o', 'e', '-', 'o', 'n', 'n', '-', 'e', 'e', 'm', '-']",9.0
789,"['e', '-', '-', '-', '-', 'e', 'm', 'n', 'e', 'o', 'm', 'n', 'o']",7.0
790,"['-', 'e', 'n', 'e', 'n', 'e', 'o', 'm', '-', 'o', '-', 'm', '-']",4.0
791,"['-', 'o', 'e', 'm', '-', 'e', 'n', 'o', '-', 'n', 'e', '-', 'm']",132.0
792,"['-', 'e', '-', '-', 'e', 'e', 'o', 'n', 'm', 'o', '-', 'm', 'n']",9.0
793,"['-', 'm', 'o', 'n', '-', 'e', 'm', '-', 'n', 'o', 'e', 'e', '-']",12.0
794,"['n', 'm', '-', '-', 'n', 'o', 'e', 'm', '-', '-', 'o', 'e', 'e']",0.0
795,"['m', '-', 'e', 'n', '-', 'm', 'o', 'n', '-', 'e', '-', 'e', 'o']",0.0
796,"['o', 'o', 'e', '-', '-', '-', 'm', '-', 'n', 'e', 'e', 'n', 'm']",0.0
797,"['-', '-', 'n', 'm', '-', 'm', 'e', 'e', 'o', '-', 'n', 'o', 'e']",22.0
798,"['-', 'e', 'm', 'n', 'e', 'e', 'm', '-', 'n', '-', '-', 'o', 'o']",8.0
799,"['o', 'm', '-', 'n', 'e', '-', 'm', 'e', 'e', 'n', 'o', '-', '-']",0.0
800,"['o', 'e', 'o', 'n', 'm', '-', 'm', 'n', 'e', '-', 'e', '-', '-']",4.0
801,"['-', 'e', 'm', 'm', 'e', '-', 'o', '-', 'n', 'o', 'n', 'e', '-']",2.0
802,"['-', '-', '-', '-', 'o', 'n', 'm', 'e', 'm', 'o', 'e', 'n', 'e']",30.0
803,"['n', '-', '-', '-', 'e', '-', 'm', 'e', 'o', 'n', 'o', 'e', 'm']",12.0
804,"['e', '-', 'm', 'e', 'm', '-', 'o', 'e', '-', 'o', '-', 'n', 'n']",14.0
805,"['n', '-', 'e', '-', 'n', 'e', '-', '-', 'o', 'm', 'o', 'm', 'e']",4.0
806,"['e', 'n', 'o', 'o', 'n', '-', '-', '-', 'm', 'e', 'm', '-', 'e']",5.0
807,"['-', 'e', 'n', '-', 'o', 'm', '-', 'e', 'o', 'n', '-', 'e', 'm']",1.0
808,"['-', 'e', 'o', '-', '-', 'e', 'o', '-', 'n', 'm', 'm', 'e', 'n']",8.0
809,"['e', 'o', '-', '-', 'e', '-', 'o', 'm', 'm', 'n', 'n', '-', 'e']",6.0
810,"['o', 'o', '-', 'e', 'e', '-', '-', 'm', 'n', 'n', 'm', 'e', '-']",18.0
811,"['n', '-', 'o', 'e', 'e', 'o', 'm', 'm', '-', 'e', '-', 'n', '-']",12.0
812,"['-', 'o', '-', 'n', '-', 'n', 'e', 'o', '-', 'e', 'm', 'm', 'e']",0.0
813,"['-', 'm', 'o', '-', 'n', 'e', 'n', '-', '-', 'e', 'm', 'o', 'e']",0.0
814,"['-', 'e', '-', 'm', '-', 'o', 'e', 'm', 'e', '-', 'o', 'n', 'n']",0.0
815,"['n', 'm', 'e', 'm', 'e', '-', '-', 'o', 'n', '-', 'e', 'o', '-']",1.0
816,"['-', 'n', 'm', 'e', '-', '-', 'n', 'e', 'm', 'o', 'e', '-', 'o']",6.0
817,"['n', '-', 'o', 'n', '-', 'm', '-', '-', 'e', 'e', 'e', 'o', 'm']",30.0
818,"['o', 'n', 'm', 'n', 'o', '-', 'm', 'e', '-', 'e', '-', 'e', '-']",4.0
819,"['-', 'n', 'o', 'm', 'e', '-', 'o', 'm', 'n', 'e', '-', 'e', '-']",3.0
820,"['e', '-', 'm', 'n', 'e', '-', 'm', 'o', '-', '-', 'n', 'o', 'e']",6.0
821,"['-', 'm', 'n', 'e', 'm', 'n', 'e', '-', '-', 'o', '-', 'e', 'o']",0.0
822,"['e', 'o', '-', '-', 'm', 'o', '-', 'n', 'm', 'n', 'e', 'e', '-']",0.0
823,"['e', '-', '-', 'e', '-', 'n', '-', 'o', 'n', 'm', 'o', 'e', 'm']",0.0
824,"['m', '-', 'e', 'o', 'o', '-', 'm', '-', 'e', 'e', '-', 'n', 'n']",20.0
825,"['e', 'e', '-', 'e', 'o', '-', 'n', 'n', '-', 'm', 'o', 'm', '-']",12.0
826,"['e', 'o', 'n', 'm', '-', '-', 'n', 'o', 'e', 'm', '-', '-', 'e']",0.0
827,"['n', 'm', 'e', 'm', 'e', 'o', '-', '-', 'e', '-', '-', 'n', 'o']",7.0
828,"['-', 'm', '-', 'n', 'o', 'o', 'n', 'e', 'e', 'e', 'm', '-', '-']",0.0
829,"['m', '-', '-', 'e', '-', 'o', 'e', 'o', 'n', '-', 'm', 'n', 'e']",28.0
830,"['e', 'n', 'm', 'o', 'o', '-', 'e', 'm', '-', '-', 'n', '-', 'e']",15.0
831,"['-', 'o', 'm', 'm', '-', '-', 'n', 'e', 'n', '-', 'o', 'e', 'e']",0.0
832,"['e', 'e', 'o', 'm', '-', 'n', '-', 'n', 'e', 'm', '-', 'o', '-']",0.0
833,"['-', 'e', 'n', 'o', 'm', 'n', '-', 'e', 'm', 'o', '-', '-', 'e']",30.0
834,"['n', 'm', 'e', '-', 'm', 'o', 'e', 'n', '-', 'e', '-', 'o', '-']",5.0
835,"['-', '-', '-', 'n', 'e', 'n', 'm', 'e', '-', 'o', 'o', 'e', 'm']",21.0
836,"['e', '-', '-', 'm', '-', 'n', 'o', 'm', 'o', 'e', '-', 'n', 'e']",16.0
837,"['-', 'e', 'm', 'e', 'o', 'm', 'n', '-', 'o', 'e', '-', 'n', '-']",0.0
838,"['e', 'm', 'm', '-', '-', 'o', 'e', '-', 'o', '-', 'e', 'n', 'n']",6.0
839,"['m', 'o', 'n', '-', '-', 'e', 'e', 'e', '-', 'o', '-', 'm', 'n']",16.0
840,"['m', 'n', '-', '-', 'e', 'n', '-', 'e', 'o', 'o', '-', 'm', 'e']",34.0
841,"['-', 'm', '-', 'm', 'o', 'e', 'e', 'n', '-', '-', 'e', 'o', 'n']",132.0
842,"['e', '-', 'e', '-', 'o', 'm', 'n', 'n', 'o', 'e', '-', '-', 'm']",0.0
843,"['n', 'e', 'e', 'e', '-', 'm', 'n', '-', 'm', '-', 'o', 'o', '-']",0.0
844,"['o', '-', 'n', 'e', '-', '-', 'n', 'o', 'm', '-', 'e', 'm', 'e']",0.0
845,"['m', 'e', 'e', 'o', '-', '-', '-', 'o', 'e', 'n', 'm', '-', 'n']",16.0
846,"['-', 'm', '-', 'o', 'n', 'e', '-', 'n', 'o', 'm', 'e', 'e', '-']",16.0
847,"['o', 'o', 'e', '-', 'n', 'm', 'e', '-', 'm', '-', 'n', '-', 'e']",12.0
848,"['n', 'o', 'm', 'e', 'e', '-', 'o', 'm', 'e', '-', '-', '-', 'n']",1.0
849,"['o', 'n', 'n', 'e', '-', '-', 'm', 'e', 'o', 'm', '-', 'e', '-']",4.0
850,"['e', 'o', 'o', 'n', '-', 'e', 'm', 'e', '-', '-', '-', 'm', 'n']",0.0
851,"['m', '-', 'm', '-', 'e', '-', 'o', '-', 'e', 'n', 'n', 'e', 'o']",8.0
852,"['-', 'm', 'n', '-', 'o', '-', 'e', 'n', 'e', 'o', 'e', 'm', '-']",25.0
853,"['e', '-', 'n', '-', '-', 'e', 'o', '-', 'm', 'e', 'o', 'n', 'm']",0.0
854,"['m', 'n', 'o', 'e', '-', '-', 'o', 'e', 'm', '-', '-', 'e', 'n']",2.0
855,"['e', 'm', 'n', '-', '-', '-', 'n', 'e', 'e', 'o', 'o', 'm', '-']",3.0
856,"['e', 'n', 'e', 'e', '-', '-', 'm', '-', 'n', 'm', '-', 'o', 'o']",9.0
857,"['-', 'n', 'o', '-', 'm', 'e', 'o', '-', '-', 'e', 'e', 'm', 'n']",24.0
858,"['-', 'n', 'o', 'e', 'm', '-', 'e', 'n', '-', 'e', 'o', '-', 'm']",7.0
859,"['n', 'e', '-', 'e', 'm', 'o', 'n', '-', '-', 'm', '-', 'o', 'e']",30.0
860,"['m', 'm', '-', 'n', 'o', 'e', 'n', 'e', '-', '-', 'o', '-', 'e']",0.0
861,"['n', '-', 'e', 'm', '-', 'm', 'o', '-', '-', 'o', 'n', 'e', 'e']",13.0
862,"['-', 'o', 'n', '-', 'o', 'e', 'e', 'm', 'm', '-', 'e', 'n', '-']",0.0
863,"['n', 'e', 'e', 'o', '-', 'm', 'm', '-', 'n', '-', 'e', '-', 'o']",0.0
864,"['-', 'm', '-', 'n', '-', 'o', 'e', 'e', 'o', '-', 'n', 'm', 'e']",28.0
865,"['n', '-', 'e', 'e', 'n', 'e', 'm', '-', 'm', '-', 'o', 'o', '-']",8.0
866,"['m', 'n', 'o', 'n', '-', '-', 'e', 'm', '-', '-', 'e', 'e', 'o']",0.0
867,"['-', 'n', 'n', '-', 'e', 'm', 'e', 'o', 'm', 'o', 'e', '-', '-']",10.0
868,"['m', 'e', 'm', 'o', 'e', 'n', '-', 'n', 'o', '-', '-', 'e', '-']",15.0
869,"['-', '-', '-', 'e', 'e', '-', 'n', 'e', 'n', 'o', 'm', 'o', 'm']",18.0
870,"['o', 'm', '-', '-', '-', 'e', 'e', 'o', 'n', 'm', '-', 'n', 'e']",10.0
871,"['-', 'o', 'o', 'm', 'e', '-', '-', 'n', 'm', 'e', 'e', 'n', '-']",13.0
872,"['m', '-', 'n', 'e', 'e', 'o', 'e', 'o', '-', 'm', '-', '-', 'n']",0.0
873,"['e', 'o', '-', '-', '-', 'n', 'e', 'm', 'm', '-', 'o', 'e', 'n']",0.0
874,"['e', 'n', '-', 'e', '-', 'm', 'n', 'o', '-', 'e', 'o', '-', 'm']",12.0
875,"['o', 'e', 'm', 'n', '-', '-', 'm', 'o', 'n', 'e', '-', '-', 'e']",0.0
876,"['-', 'm', 'n', '-', '-', '-', 'm', 'e', 'o', 'e', 'e', 'n', 'o']",0.0
877,"['m', 'e', 'm', '-', 'o', 'o', '-', 'e', '-', 'e', '-', 'n', 'n']",12.0
878,"['o', 'n', 'm', '-', 'n', '-', '-', 'o', 'e', '-', 'e', 'm', 'e']",24.0
879,"['-', 'm', '-', 'o', '-', 'm', 'e', 'n', '-', 'n', 'e', 'o', 'e']",8.0
880,"['m', '-', 'o', '-', 'm', 'o', '-', 'e', 'n', 'n', 'e', 'e', '-']",2.0
881,"['m', 'e', 'm', '-', '-', '-', '-', 'n', 'n', 'o', 'o', 'e', 'e']",29.0
882,"['m', 'n', '-', 'e', 'e', '-', 'o', 'm', '-', 'o', '-', 'e', 'n']",4.0
883,"['-', 'e', '-', 'e', 'e', 'n', 'o', 'm', '-', 'o', '-', 'n', 'm']",0.0
884,"['n', 'n', 'o', '-', 'm', '-', '-', 'm', 'o', '-', 'e', 'e', 'e']",16.0
885,"['o', '-', 'n', 'm', 'e', 'o', '-', '-', 'e', 'n', '-', 'm', 'e']",2.0
886,"['n', '-', '-', 'e', 'e', 'm', 'm', 'o', 'o', '-', 'n', 'e', '-']",14.0
887,"['e', 'o', 'n', 'm', 'e', '-', '-', '-', 'e', 'o', 'm', 'n', '-']",0.0
888,"['n', 'm', 'm', '-', 'o', 'e', '-', 'n', 'e', 'o', '-', '-', 'e']",12.0
889,"['n', 'e', 'm', '-', 'o', 'e', '-', '-', 'm', 'o', 'n', '-', 'e']",0.0
890,"['n', 'e', 'o', '-', 'm', '-', '-', 'e', 'm', 'e', 'o', 'n', '-']",0.0
891,"['m', 'e', 'n', 'e', 'e', 'n', '-', 'm', '-', 'o', 'o', '-', '-']",7.0
892,"['n', 'e', '-', 'o', '-', 'm', 'e', '-', 'm', 'o', '-', 'n', 'e']",11.0
893,"['e', '-', 'e', 'o', 'n', '-', 'e', 'n', '-', 'o', 'm', '-', 'm']",8.0
894,"['e', '-', '-', 'o', 'n', 'm', '-', '-', 'o', 'e', 'e', 'n', 'm']",8.0
895,"['-', 'e', 'm', '-', 'n', 'o', 'e', 'n', '-', 'o', '-', 'e', 'm']",0.0
896,"['n', 'm', 'o', 'o', '-', 'e', '-', 'n', 'e', '-', 'e', 'm', '-']",0.0
897,"['m', '-', 'e', 'n', 'e', '-', '-', 'm', 'o', 'e', '-', 'o', 'n']",0.0
898,"['-', 'm', 'n', 'e', 'o', 'e', 'n', 'e', '-', '-', 'o', 'm', '-']",14.0
899,"['-', '-', 'o', 'e', 'm', '-', 'n', 'o', 'e', 'n', 'm', 'e', '-']",8.0
900,"['m', '-', 'e', 'n', 'e', 'o', 'm', 'n', '-', 'e', '-', 'o', '-']",11.0
901,"['-', 'o', 'm', 'm', 'o', 'n', 'n', '-', 'e', 'e', '-', 'e', '-']",12.0
902,"['-', 'e', 'o', '-', 'm', 'o', '-', '-', 'n', 'e', 'm', 'n', 'e']",16.0
903,"['n', '-', 'o', 'e', 'm', '-', '-', 'o', 'm', '-', 'e', 'n', 'e']",0.0
904,"['m', '-', 'n', '-', 'e', 'e', '-', 'e', 'o', 'o', 'm', 'n', '-']",45.0
905,"['-', 'n', 'e', 'm', 'o', '-', 'o', 'n', 'm', '-', 'e', 'e', '-']",0.0
906,"['o', 'o', '-', 'n', '-', 'e', 'm', '-', 'n', '-', 'e', 'm', 'e']",0.0
907,"['m', '-', 'n', '-', 'e', '-', 'e', '-', 'n', 'e', 'o', 'o', 'm']",12.0
908,"['m', '-', 'o', 'm', 'e', 'e', '-', 'n', '-', '-', 'n', 'o', 'e']",15.0
909,"['o', '-', 'e', 'e', 'o', '-', 'n', 'e', 'n', 'm', 'm', '-', '-']",10.0
910,"['o', '-', 'm', '-', 'e', '-', 'n', 'o', 'n', 'm', 'e', '-', 'e']",14.0
911,"['-', 'o', '-', 'm', 'n', 'n', '-', 'e', 'e', 'm', 'e', 'o', '-']",0.0
912,"['n', 'o', '-', 'e', '-', 'm', '-', 'e', 'n', 'e', 'o', '-', 'm']",0.0
913,"['-', 'm', 'o', 'm', 'o', 'e', 'n', '-', 'e', 'n', 'e', '-', '-']",11.0
914,"['-', 'm', 'e', 'e', '-', '-', 'o', 'o', 'n', '-', 'e', 'm', 'n']",12.0
915,"['-', '-', 'n', 'e', 'm', '-', 'o', '-', 'n', 'o', 'e', 'm', 'e']",44.0
916,"['o', 'm', '-', '-', 'm', 'n', 'e', 'e', 'n', '-', '-', 'o', 'e']",14.0
917,"['n', 'm', 'n', 'e', '-', '-', 'e', 'o', 'e', '-', 'o', '-', 'm']",18.0
918,"['-', 'e', '-', 'n', 'n', 'm', 'm', 'o', 'o', '-', '-', 'e', 'e']",24.0
919,"['-', 'e', 'e', 'n', 'o', 'e', '-', 'm', 'o', 'n', '-', '-', 'm']",39.0
920,"['e', 'e', 'e', 'm', 'n', '-', 'o', '-', '-', 'n', 'o', 'm', '-']",0.0
921,"['e', 'e', 'm', '-', 'e', 'n', 'm', 'o', '-', 'n', '-', 'o', '-']",6.0
922,"['o', 'n', 'e', 'e', 'n', 'm', 'm', '-', 'o', '-', '-', 'e', '-']",0.0
923,"['n', 'o', 'e', 'n', 'e', 'e', 'o', '-', '-', '-', 'm', 'm', '-']",50.0
924,"['m', 'e', 'e', '-', '-', 'n', 'e', '-', 'o', 'o', 'm', 'n', '-']",6.0
925,"['n', 'e', '-', 'e', 'o', '-', 'n', '-', 'o', '-', 'e', 'm', 'm']",6.0
926,"['-', '-', 'e', 'o', '-', 'm', 'e', 'm', 'n', 'o', 'n', '-', 'e']",8.0
927,"['-', '-', 'o', '-', 'e', 'm', 'o', 'm', '-', 'n', 'e', 'n', 'e']",5.0
928,"['m', '-', 'n', 'm', 'e', 'e', '-', 'o', 'e', '-', 'o', 'n', '-']",0.0
929,"['n', 'm', '-', 'e', '-', '-', 'm', 'e', 'n', 'e', 'o', '-', 'o']",0.0
930,"['m', 'e', 'o', 'n', 'o', '-', '-', 'e', 'm', '-', 'n', '-', 'e']",0.0
931,"['e', 'm', '-', 'e', 'o', '-', 'o', '-', 'n', 'm', '-', 'n', 'e']",22.0
932,"['e', 'o', 'e', 'm', '-', '-', 'n', 'o', '-', '-', 'm', 'e', 'n']",0.0
933,"['e', '-', 'e', '-', '-', 'm', 'e', 'm', '-', 'n', 'n', 'o', 'o']",10.0
934,"['-', 'e', 'm', 'o', 'n', '-', 'e', '-', 'o', 'm', 'e', 'n', '-']",13.0
935,"['e', 'e', 'm', '-', '-', 'o', 'm', '-', 'n', 'o', 'n', 'e', '-']",8.0
936,"['o', '-', '-', 'e', '-', '-', 'm', 'e', 'e', 'n', 'n', 'o', 'm']",2.0
937,"['m', '-', 'n', '-', '-', 'm', 'n', 'o', 'e', '-', 'e', 'e', 'o']",0.0
938,"['-', 'n', 'o', 'e', '-', '-', 'n', 'e', 'm', '-', 'o', 'e', 'm']",0.0
939,"['-', '-', '-', 'o', 'm', 'm', 'o', 'n', 'n', 'e', 'e', '-', 'e']",5.0
940,"['-', 'o', '-', '-', 'o', 'e', 'm', 'e', '-', 'e', 'n', 'm', 'n']",12.0
941,"['e', 'm', 'm', 'o', '-', '-', 'e', 'o', 'e', 'n', 'n', '-', '-']",2.0
942,"['m', 'm', 'n', 'e', '-', 'n', '-', '-', 'o', 'e', 'o', 'e', '-']",10.0
943,"['e', 'n', '-', 'e', '-', 'm', 'n', '-', 'o', 'm', 'o', 'e', '-']",6.0
944,"['m', 'e', 'e', '-', 'o', '-', 'n', 'o', 'm', 'e', '-', '-', 'n']",0.0
945,"['e', 'o', 'o', '-', '-', 'm', 'e', 'e', 'm', 'n', '-', 'n', '-']",15.0
946,"['n', '-', 'e', 'e', '-', '-', 'm', 'm', 'n', '-', 'e', 'o', 'o']",16.0
947,"['-', 'm', 'e', 'o', 'e', 'e', '-', 'm', 'n', '-', 'o', '-', 'n']",14.0
948,"['m', 'm', 'n', '-', 'e', 'e', 'o', '-', '-', 'o', '-', 'e', 'n']",4.0
949,"['m', 'o', 'e', 'e', 'n', '-', 'n', '-', '-', 'e', 'm', 'o', '-']",9.0
950,"['-', '-', 'o', '-', 'm', 'n', 'o', 'e', 'e', '-', 'n', 'm', 'e']",9.0
951,"['m', 'o', 'n', 'n', 'o', '-', 'e', '-', 'm', '-', 'e', '-', 'e']",1.0
952,"['o', 'n', '-', 'm', 'n', '-', '-', 'e', '-', 'o', 'm', 'e', 'e']",0.0
953,"['-', '-', 'o', 'n', 'm', '-', 'e', 'm', 'e', 'o', 'n', 'e', '-']",22.0
954,"['e', '-', 'o', 'm', 'm', 'e', 'e', 'o', '-', '-', 'n', 'n', '-']",8.0
955,"['m', '-', 'o', '-', 'o', 'm', 'e', '-', 'e', 'n', 'n', 'e', '-']",0.0
956,"['n', 'e', '-', 'o', 'o', '-', 'e', '-', 'n', 'm', '-', 'e', 'm']",4.0
957,"['n', 'o', 'm', 'e', 'e', '-', '-', 'o', '-', 'e', '-', 'n', 'm']",15.0
958,"['-', 'n', '-', 'm', 'n', 'o', 'o', 'e', 'e', '-', 'e', '-', 'm']",0.0
959,"['o', '-', 'm', '-', 'n', 'e', 'e', '-', '-', 'e', 'm', 'o', 'n']",4.0
960,"['e', '-', 'm', '-', '-', 'e', 'n', 'n', 'o', 'e', 'm', 'o', '-']",6.0
961,"['m', 'm', '-', 'e', '-', '-', 'n', 'o', 'e', 'n', 'e', 'o', '-']",6.0
962,"['o', 'e', 'o', 'm', '-', 'e', '-', 'm', 'n', '-', '-', 'e', 'n']",0.0
963,"['n', '-', '-', 'o', 'e', 'o', 'm', 'm', '-', '-', 'e', 'n', 'e']",3.0
964,"['e', '-', 'n', 'o', 'e', 'n', 'e', 'm', '-', '-', 'm', 'o', '-']",7.0
965,"['-', '-', '-', 'n', 'e', 'n', 'e', 'm', 'e', '-', 'm', 'o', 'o']",7.0
966,"['o', 'm', 'e', '-', 'e', 'n', 'o', '-', '-', 'e', 'n', 'm', '-']",0.0
967,"['-', 'm', 'm', 'o', 'n', '-', '-', 'e', 'e', 'n', 'o', 'e', '-']",2.0
968,"['e', '-', 'e', '-', 'o', 'n', '-', '-', 'n', 'm', 'o', 'e', 'm']",20.0
969,"['-', 'e', 'm', 'e', 'n', 'm', 'o', 'e', '-', 'o', '-', '-', 'n']",7.0
970,"['n', '-', 'e', 'n', '-', 'e', 'm', 'e', 'm', 'o', 'o', '-', '-']",14.0
